timestamp,appliance_power_usage,appliance_status_on_off,smart_thermostat_control
2024-09-01 00:31:00,1525.5178864488844,0.9868053371662139,21.902125613725623
2024-09-01 00:32:00,1527.6331976573488,0.9903712160937166,21.92768059141691
2024-09-01 00:33:00,1526.2308188030727,0.9920580819091291,21.84606689789126
2024-09-01 00:34:00,1528.6227902992375,0.9927257062218218,22.010511276645385
2024-09-01 00:35:00,1529.7019426167587,0.9912748351293651,22.033491298908512
2024-09-01 00:36:00,1525.4996383379753,0.9883181133896843,22.02126952947988
2024-09-01 00:37:00,1529.814942825058,0.9960191737791506,22.058290078137066
2024-09-01 00:38:00,1524.2176058478303,0.9939808666703338,21.915665276346047
2024-09-01 00:39:00,1524.9753265147717,0.99325571082715,22.003545034371687
2024-09-01 00:40:00,1527.9993458855802,0.9963681152317182,21.992757647574116
2024-09-01 00:41:00,1523.0763330372,0.991356779692168,22.109801427294958
2024-09-01 00:42:00,1523.7202903976352,0.9925914758312394,22.06941546424424
2024-09-01 00:43:00,1522.524502445814,0.9917051494627549,22.11325490648565
2024-09-01 00:44:00,1515.285280986769,0.9959981588228064,22.085449619414447
2024-09-01 00:45:00,1521.4203860914313,0.9936397559093866,21.996063194102103
2024-09-01 00:46:00,1514.7358741009912,0.991850687128718,22.032655268040912
2024-09-01 00:47:00,1510.474828979469,0.9972294218642991,22.147966126118714
2024-09-01 00:48:00,1513.3591121829277,0.9908133218300319,22.09884490957696
2024-09-01 00:49:00,1515.6838287796954,0.9979201826042313,22.16021427214186
2024-09-01 00:50:00,1509.4424727267276,1.0012268298914204,22.035027050539764
2024-09-01 00:51:00,1509.5676032615304,1.0002453433598155,22.074964571642063
2024-09-01 00:52:00,1509.785928286118,0.998033985041822,22.146004139352275
2024-09-01 00:53:00,1501.3454508872605,0.9978577298622394,22.219150786514902
2024-09-01 00:54:00,1500.2836487255722,0.9955649771446795,22.17925480256747
2024-09-01 00:55:00,1502.1924834698996,0.9944156810404691,22.235891865189654
2024-09-01 00:56:00,1499.175845133198,0.994417724532347,22.309592494062308
2024-09-01 00:57:00,1501.0598004441065,1.0012269606200879,22.1963925165336
2024-09-01 00:58:00,1505.5064575491772,1.0016810393053113,22.35521827739592
2024-09-01 00:59:00,1506.085313012777,0.9966845124009598,22.272876048723678
2024-09-01 01:00:00,1495.0232917907967,0.9998910655092195,22.166395618966813
2024-09-01 01:01:00,1496.0661131124666,0.9978446903050185,22.199163132331247
2024-09-01 01:02:00,1501.7045505885808,1.0004252271561391,22.31223611643059
2024-09-01 01:03:00,1499.1726222535585,0.9981613737218153,22.13611480449709
2024-09-01 01:04:00,1508.757084899287,1.0017462510057358,22.115154280493435
2024-09-01 01:05:00,1503.5920505205693,0.9991778322790873,22.15876393476311
2024-09-01 01:06:00,1510.353607361363,1.0032048156005988,22.18239527305722
2024-09-01 01:07:00,1500.5365643646985,1.002198434072536,22.27891020976637
2024-09-01 01:08:00,1506.0005292504402,1.0000718967131006,22.112955791683817
2024-09-01 01:09:00,1502.4729498279175,1.0004689957355002,22.249089463060226
2024-09-01 01:10:00,1510.0528061179973,0.998312310904472,22.233051355969394
2024-09-01 01:11:00,1509.1443290347697,0.9995587394433132,22.04418110482781
2024-09-01 01:12:00,1514.8999022741293,1.0049855061321618,22.162975375438705
2024-09-01 01:13:00,1510.0006153983609,1.0046670646376927,22.17272923348054
2024-09-01 01:14:00,1518.5800456266177,1.004502821553402,22.05986742580269
2024-09-01 01:15:00,1513.1601263842927,1.0002058205739188,22.018623880759442
2024-09-01 01:16:00,1521.8847050140882,0.9989387016809564,22.127456024530904
2024-09-01 01:17:00,1514.3053095025862,1.0018542288743175,22.154335782844694
2024-09-01 01:18:00,1526.1309930287998,1.005314104217897,22.09448838589131
2024-09-01 01:19:00,1519.3156836454766,1.0045388720852315,22.06757121152657
2024-09-01 01:20:00,1525.8924560512035,1.0008521442032765,21.974743182453274
2024-09-01 01:21:00,1521.8997245067928,0.998804139577448,22.113690046158002
2024-09-01 01:22:00,1518.408459352086,1.0013817313051223,21.936211882271994
2024-09-01 01:23:00,1528.3874773233822,0.9996798010614947,21.98313122409919
2024-09-01 01:24:00,1527.3016419860228,0.9987522362497531,22.08849313931868
2024-09-01 01:25:00,1527.6627108637078,1.0009199756946303,21.905359729334076
2024-09-01 01:26:00,1528.5129218420166,1.0070204633542525,21.88561086292037
2024-09-01 01:27:00,1533.1428555516072,1.0057113545934435,21.885863013090002
2024-09-01 01:28:00,1540.097973665524,0.9990130498838845,21.91630896155194
2024-09-01 01:29:00,1540.5210568864118,1.0027996081541486,21.951652366685785
2024-09-01 01:30:00,1532.2149644044675,1.0027752939827639,21.917242981936003
2024-09-01 01:31:00,1542.094377890504,1.0024240334267767,21.914141296772296
2024-09-01 01:32:00,1532.0337000441316,1.0068959031382627,22.009162325850518
2024-09-01 01:33:00,1536.0625999330318,1.0089982999092593,21.86032368006588
2024-09-01 01:34:00,1542.4479736361332,1.0070188378964573,21.896086378146375
2024-09-01 01:35:00,1539.3445667470219,1.0071093055702993,21.907582601549077
2024-09-01 01:36:00,1549.0488044558322,1.0085154798007658,21.900763783259844
2024-09-01 01:37:00,1543.6339689909064,1.0042645393420635,21.90120167053023
2024-09-01 01:38:00,1538.5751598761203,1.0030243759087327,21.728779897442745
2024-09-01 01:39:00,1551.7292610549391,1.0053131695457247,21.75065716175903
2024-09-01 01:40:00,1553.5441099585455,1.0080187202212565,21.912863871113167
2024-09-01 01:41:00,1545.096491271996,1.007722673589368,21.863071002224363
2024-09-01 01:42:00,1557.6064992674533,1.0033895098631789,21.73318013644107
2024-09-01 01:43:00,1544.30711072628,1.0018712818559767,21.77493025066536
2024-09-01 01:44:00,1546.7094094281838,1.0107577084745887,21.680739407927046
2024-09-01 01:45:00,1558.579558668476,1.0076752781912957,21.758466010183092
2024-09-01 01:46:00,1557.699408040761,1.0022230882727887,21.666252659787492
2024-09-01 01:47:00,1557.6617710939856,1.0095853259731615,21.822018190160236
2024-09-01 01:48:00,1563.0346482186085,1.0070217205108285,21.826227933770824
2024-09-01 01:49:00,1562.7531004489447,1.005777283446283,21.623758029861033
2024-09-01 01:50:00,1555.0598813355296,1.0041165654121877,21.716062108087456
2024-09-01 01:51:00,1562.0679512695242,1.0027495279531906,21.636943940826452
2024-09-01 01:52:00,1563.1513237859908,1.0034111619982309,21.658807050362014
2024-09-01 01:53:00,1558.487444476443,1.0102066499678066,21.658043720410234
2024-09-01 01:54:00,1559.887677168889,1.011464988076377,21.68407081690101
2024-09-01 01:55:00,1559.1269382489522,1.0077298707617777,21.71063784005157
2024-09-01 01:56:00,1565.9241479332507,1.0060993276878383,21.69401854082048
2024-09-01 01:57:00,1565.362693993424,1.0078162154711288,21.710568418318978
2024-09-01 01:58:00,1564.0409587201452,1.0084319931751835,21.613294869135878
2024-09-01 01:59:00,1578.3189758959518,1.0091069251378082,21.688119946691593
2024-09-01 02:00:00,1570.4793309829358,1.0104076933245731,21.492592840774662
2024-09-01 02:01:00,1572.6526585680526,1.0110497006242631,21.50012082283274
2024-09-01 02:02:00,1575.4672210202425,1.0077432838170683,21.688001663289857
2024-09-01 02:03:00,1563.5481784325639,1.0069356567243422,21.50881027316862
2024-09-01 02:04:00,1570.1031484314528,1.0121336412416382,21.509982202943554
2024-09-01 02:05:00,1563.6353339327663,1.0108219580287856,21.490855173233143
2024-09-01 02:06:00,1572.47539205277,1.008508224073816,21.589167677749547
2024-09-01 02:07:00,1559.889612594583,1.0067173694751992,21.585353903352715
2024-09-01 02:08:00,1560.1116569874366,1.0033862280801409,21.687253122251146
2024-09-01 02:09:00,1554.8500579475603,1.009563221858128,21.665948376943554
2024-09-01 02:10:00,1558.7460699343724,1.0117064316874362,21.67021872487012
2024-09-01 02:11:00,1555.6854790659993,1.0041076559211242,21.56180176040834
2024-09-01 02:12:00,1564.3633370395703,1.0105981188976574,21.682068851171163
2024-09-01 02:13:00,1563.8547935130487,1.0055969396839286,21.49204907639509
2024-09-01 02:14:00,1560.9417004973163,1.0081701923561874,21.63805341713631
2024-09-01 02:15:00,1552.5435507810043,1.0127313613465492,21.635824414005498
2024-09-01 02:16:00,1550.787502513586,1.0101170523625496,21.605043595118467
2024-09-01 02:17:00,1554.5356092740967,1.005590616036869,21.645645793714692
2024-09-01 02:18:00,1558.9776326967701,1.0056928303791086,21.71176663198338
2024-09-01 02:19:00,1544.6850923752274,1.0082459995672097,21.555451555046883
2024-09-01 02:20:00,1545.942828499673,1.0111918549093886,21.702945964446826
2024-09-01 02:21:00,1544.558633350806,1.0046214844961068,21.608599174338213
2024-09-01 02:22:00,1542.0332018896058,1.0051815146681824,21.502041425519508
2024-09-01 02:23:00,1553.2247349025856,1.0078662455882883,21.541391078254268
2024-09-01 02:24:00,1549.220593340563,1.0027626121947701,21.554883971041903
2024-09-01 02:25:00,1538.4160073698017,1.0099678267088799,21.57348681338828
2024-09-01 02:26:00,1536.1240820974378,1.0027714019247933,21.61134602801004
2024-09-01 02:27:00,1542.021579771944,1.0119595546972986,21.616405727872746
2024-09-01 02:28:00,1544.0252507502805,1.0101690444435707,21.70669532077436
2024-09-01 02:29:00,1546.9999571142184,1.0101447421535958,21.676166697044195
2024-09-01 02:30:00,1532.5856339683462,1.0118921740439066,21.59233554067571
2024-09-01 02:31:00,1531.5733748872387,1.0099785684663423,21.616571637410015
2024-09-01 02:32:00,1531.4927744921881,1.0058496314722867,21.698770404460536
2024-09-01 02:33:00,1529.4276394000008,1.0039172973451032,21.726779626190122
2024-09-01 02:34:00,1526.871772488041,1.0063909207291994,21.676134206875386
2024-09-01 02:35:00,1536.3442743300511,1.0078072229166202,21.654375642556744
2024-09-01 02:36:00,1528.6424114250674,1.0042139140135409,21.693094135787327
2024-09-01 02:37:00,1535.3256778892642,1.0087963964486273,21.604397793654154
2024-09-01 02:38:00,1531.2373224497553,1.006512661047258,21.664024970303235
2024-09-01 02:39:00,1533.486898309904,1.0026571723573947,21.64098132504504
2024-09-01 02:40:00,1519.5150330338124,1.0053997352780166,21.690601905642524
2024-09-01 02:41:00,1528.9330780263094,1.002919931885063,21.540018819843986
2024-09-01 02:42:00,1522.0887729048063,1.0053646461765682,21.737708323910525
2024-09-01 02:43:00,1517.2812073051605,1.010113670712865,21.634441782925908
2024-09-01 02:44:00,1517.8124446910126,1.0096624430254786,21.55066284604932
2024-09-01 02:45:00,1524.686508300593,1.004110040148902,21.575128145771092
2024-09-01 02:46:00,1518.3506589119274,1.0037105113606597,21.606423709938273
2024-09-01 02:47:00,1517.7906237512111,1.0050914692397048,21.742939358491824
2024-09-01 02:48:00,1515.7266359655403,1.0048798536482364,21.666927509908405
2024-09-01 02:49:00,1518.2094929772777,1.010692334117148,21.588989893714718
2024-09-01 02:50:00,1511.889016304939,1.0072703332094894,21.677944707563377
2024-09-01 02:51:00,1510.0027160375255,1.0093769843355933,21.672344653044366
2024-09-01 02:52:00,1517.4365440154295,1.0082210924750459,21.628000014639753
2024-09-01 02:53:00,1509.8084818242132,1.0059406075633164,21.566616001265533
2024-09-01 02:54:00,1510.7860411952913,1.006574681370711,21.689679874164913
2024-09-01 02:55:00,1506.6958481436022,1.0052127879040795,21.679941949976858
2024-09-01 02:56:00,1501.5174595187375,1.004731204243315,21.727130582667453
2024-09-01 02:57:00,1511.612192875188,1.0023728714397442,21.588074510534156
2024-09-01 02:58:00,1512.8564488470427,1.0053371022213344,21.624867103994628
2024-09-01 02:59:00,1506.8131703066626,1.0047861450308404,21.630674063584404
2024-09-01 03:00:00,1496.703310598815,1.0063185234792926,21.663360796836127
2024-09-01 03:01:00,1503.6862875346505,1.0071191527676275,21.718389258321157
2024-09-01 03:02:00,1501.1393463912782,1.0041408609575004,21.622318673912815
2024-09-01 03:03:00,1503.7071494858312,1.0033743858076793,21.593909701169405
2024-09-01 03:04:00,1498.2905581005066,1.0064735026589162,21.589555352144323
2024-09-01 03:05:00,1502.6895081802613,0.9988439638532167,21.524705967217038
2024-09-01 03:06:00,1510.3944852674285,0.9976325074175871,21.58653181559744
2024-09-01 03:07:00,1497.0209958274672,1.0033669478402285,21.697839246404737
2024-09-01 03:08:00,1500.467725352552,1.0050292753737813,21.609512748191154
2024-09-01 03:09:00,1496.6277019992744,1.0004469189839025,21.500698768756592
2024-09-01 03:10:00,1507.37210413564,0.9959825457595198,21.54475079576398
2024-09-01 03:11:00,1499.2773661094386,1.002688178049819,21.46836209413445
2024-09-01 03:12:00,1498.8110823032757,1.0032423036563405,21.593847265223793
2024-09-01 03:13:00,1500.3766926581698,0.9994973136949015,21.619523529010326
2024-09-01 03:14:00,1496.520739624085,0.997268892997474,21.435606749233592
2024-09-01 03:15:00,1507.716962541615,0.9919485311124585,21.558189270727375
2024-09-01 03:16:00,1502.9098969154966,0.9968221118103433,21.6085452361901
2024-09-01 03:17:00,1502.5435180569514,0.998499155280066,21.52122397761006
2024-09-01 03:18:00,1508.745552288702,0.9982719611936526,21.476274292552258
2024-09-01 03:19:00,1496.4216797351942,0.9953453837637785,21.59794735776834
2024-09-01 03:20:00,1497.6692692065758,0.9930925354314672,21.510742482091587
2024-09-01 03:21:00,1496.5971389703075,0.9885848148612357,21.529266064546025
2024-09-01 03:22:00,1496.938349876184,0.9933099172567291,21.54974267147056
2024-09-01 03:23:00,1496.9837436302912,0.9921827773442038,21.519412433258946
2024-09-01 03:24:00,1495.2153807197049,0.9915773126253138,21.49814948686186
2024-09-01 03:25:00,1497.5882441259303,0.9924163069662458,21.382861388273803
2024-09-01 03:26:00,1507.3623370136324,0.9904711069564792,21.446081182601453
2024-09-01 03:27:00,1494.6071959055073,0.9862319857921725,21.36695336165712
2024-09-01 03:28:00,1502.1798294423052,0.9898055358121068,21.390771364209744
2024-09-01 03:29:00,1503.2629417272628,0.988400833160646,21.371975243341634
2024-09-01 03:30:00,1495.732504829244,0.9822724804864746,21.4579626344037
2024-09-01 03:31:00,1501.5176930387088,0.9867704845364137,21.376724558102318
2024-09-01 03:32:00,1500.0668722709422,0.9835080398661331,21.342097851310807
2024-09-01 03:33:00,1505.5871341764907,0.9883904359457215,21.288375861951454
2024-09-01 03:34:00,1500.9821203127844,0.9840738032823402,21.4220003628217
2024-09-01 03:35:00,1497.2422107576856,0.9797102922823968,21.261076017520267
2024-09-01 03:36:00,1507.2933927639037,0.9811463089546016,21.38262415766185
2024-09-01 03:37:00,1497.763181857682,0.9803077327697576,21.392514578188333
2024-09-01 03:38:00,1500.4413560972982,0.9854833879083847,21.218279826816236
2024-09-01 03:39:00,1495.4565664596141,0.9833651422996708,21.30865854098657
2024-09-01 03:40:00,1500.83297682757,0.9761999257940646,21.368662398584014
2024-09-01 03:41:00,1496.1126916176042,0.976000624299005,21.23613352726356
2024-09-01 03:42:00,1495.6701633521338,0.9780877604533186,21.265293148736536
2024-09-01 03:43:00,1502.7307265989052,0.9795232217218776,21.268051012878114
2024-09-01 03:44:00,1501.336606677041,0.9730625862104264,21.298504492003463
2024-09-01 03:45:00,1491.6685658095976,0.9725340129763071,21.257736385061946
2024-09-01 03:46:00,1495.2723322861737,0.978846787305833,21.200371663418327
2024-09-01 03:47:00,1502.744531474005,0.9710574410860098,21.215059060878893
2024-09-01 03:48:00,1503.5692991635203,0.9725657398698311,21.19315188839282
2024-09-01 03:49:00,1499.6656316409444,0.9778158517709392,21.185709620154206
2024-09-01 03:50:00,1497.5331615464167,0.9754685679630477,21.29900443550669
2024-09-01 03:51:00,1496.5169491973134,0.972247331980756,21.110874801637273
2024-09-01 03:52:00,1498.6502317402217,0.9703457525600341,21.201260044823087
2024-09-01 03:53:00,1493.9586282578,0.9748318304225294,21.2164124581735
2024-09-01 03:54:00,1493.7094969703408,0.9666810431333502,21.158328746778732
2024-09-01 03:55:00,1497.0566265900368,0.9700425365539628,21.202699770230076
2024-09-01 03:56:00,1490.9721766514904,0.9721038467051119,21.171095236218214
2024-09-01 03:57:00,1493.5381580110588,0.9642233334247811,21.113138428684795
2024-09-01 03:58:00,1499.2900973859164,0.9716515628879837,21.132050191222756
2024-09-01 03:59:00,1495.330317931294,0.9635976513746749,21.231265220919408
2024-09-01 04:00:00,1504.3165786248203,0.9650758453723345,21.21724939627906
2024-09-01 04:01:00,1496.4987485813285,0.9614035601713752,21.180553320968386
2024-09-01 04:02:00,1500.5141814649974,0.9630588538312219,21.042412374706792
2024-09-01 04:03:00,1498.315277806803,0.9625764136913325,21.176708810161553
2024-09-01 04:04:00,1492.3581714608206,0.9655875281644861,21.065131565720918
2024-09-01 04:05:00,1488.6847696534915,0.9668354419935544,21.130607866486788
2024-09-01 04:06:00,1496.0712359307215,0.9630248540851145,21.26159419291252
2024-09-01 04:07:00,1490.3098944795613,0.9652537295794934,21.149241098716935
2024-09-01 04:08:00,1490.382874090893,0.9654047139418591,21.17321030736668
2024-09-01 04:09:00,1484.6397664133492,0.9641778688303736,21.262540638684413
2024-09-01 04:10:00,1487.7967694801855,0.9636337441812611,21.1714301118412
2024-09-01 04:11:00,1486.3861405412842,0.9682531992977209,21.288231274071286
2024-09-01 04:12:00,1492.664925500084,0.9631037912584971,21.301039233421815
2024-09-01 04:13:00,1483.8602614553283,0.9653795121553276,21.260629481344175
2024-09-01 04:14:00,1493.309833306208,0.9665448899864367,21.143278165372415
2024-09-01 04:15:00,1480.9553864333163,0.9652404913282662,21.319287385982033
2024-09-01 04:16:00,1480.185297737024,0.9633903301698011,21.281153405397337
2024-09-01 04:17:00,1485.3356015172,0.9578950518365797,21.197272827240557
2024-09-01 04:18:00,1484.7121171861736,0.9652693215834508,21.21807367862506
2024-09-01 04:19:00,1487.7968360492796,0.9633989458945098,21.285800984370542
2024-09-01 04:20:00,1480.378049655791,0.9645472962699774,21.21446369538411
2024-09-01 04:21:00,1478.260566767717,0.962098440435389,21.287999379045285
2024-09-01 04:22:00,1484.7280848581856,0.9596345315349932,21.33031538552022
2024-09-01 04:23:00,1474.9378454329822,0.958896609137129,21.360539175463572
2024-09-01 04:24:00,1476.4638213486269,0.9577836865148623,21.246748240523193
2024-09-01 04:25:00,1484.3597282511537,0.9557799554899542,21.221674054704106
2024-09-01 04:26:00,1470.1648441119887,0.9620837837853028,21.42961877218174
2024-09-01 04:27:00,1471.8609457118562,0.9566486768729325,21.271083628424222
2024-09-01 04:28:00,1478.8891382954716,0.9567430871172383,21.307702349352386
2024-09-01 04:29:00,1467.6897775278533,0.961041166581216,21.261777467956847
2024-09-01 04:30:00,1478.4868615163707,0.9595706197459983,21.318924197144103
2024-09-01 04:31:00,1480.1239143508064,0.9633432554247503,21.335086561771124
2024-09-01 04:32:00,1472.2768452543678,0.9574805897723787,21.477002726990776
2024-09-01 04:33:00,1468.1225798921396,0.9582419287160446,21.421577606986467
2024-09-01 04:34:00,1468.0198956087158,0.9605239960082129,21.30837377090718
2024-09-01 04:35:00,1474.3519922767339,0.9544909374054804,21.45488624643972
2024-09-01 04:36:00,1466.348165820552,0.9581233310691095,21.317185389875906
2024-09-01 04:37:00,1475.8371072039236,0.959105517058784,21.410961476891018
2024-09-01 04:38:00,1469.6807966372655,0.9591132126595897,21.344868020328704
2024-09-01 04:39:00,1467.1058909545677,0.9537838704331044,21.45458874103682
2024-09-01 04:40:00,1463.4189040514477,0.9582470644264244,21.49336362104152
2024-09-01 04:41:00,1464.121791558573,0.9611874164401161,21.480488384129806
2024-09-01 04:42:00,1463.3507672063274,0.954064672816438,21.391065919625532
2024-09-01 04:43:00,1463.1120274639468,0.95479245187294,21.520005443209463
2024-09-01 04:44:00,1462.564413207868,0.954702288086311,21.523455253914978
2024-09-01 04:45:00,1458.3598345500207,0.9576251496489034,21.497525823073357
2024-09-01 04:46:00,1467.216138890223,0.9588022125908143,21.400282571195703
2024-09-01 04:47:00,1455.0343968349669,0.9599398399763647,21.59031333652647
2024-09-01 04:48:00,1462.3873541805133,0.954557674876513,21.38873827415274
2024-09-01 04:49:00,1460.767103296769,0.9515048373749057,21.534835431613608
2024-09-01 04:50:00,1465.1640512417878,0.9575093539566113,21.412477657099334
2024-09-01 04:51:00,1459.9578186989124,0.9564541119074583,21.441553602251133
2024-09-01 04:52:00,1461.4624965742535,0.9521428671884944,21.4709103735351
2024-09-01 04:53:00,1461.2051396482395,0.9515563753518611,21.588069260814407
2024-09-01 04:54:00,1458.5399098779249,0.9539794029170526,21.46648635296605
2024-09-01 04:55:00,1448.5836792503858,0.9549352399453098,21.561461958337453
2024-09-01 04:56:00,1448.085459297717,0.9492768999867278,21.497669953675707
2024-09-01 04:57:00,1458.2130897791906,0.951711493887862,21.648934659895396
2024-09-01 04:58:00,1457.0993308611867,0.9548829975886108,21.587634835925954
2024-09-01 04:59:00,1446.7845300106528,0.9543803726996387,21.47786943058786
2024-09-01 05:00:00,1454.8320956266346,0.9515333739315296,21.663621478994518
2024-09-01 05:01:00,1449.138860782141,0.953723760503719,21.65865762253125
2024-09-01 05:02:00,1450.4288244300049,0.9531264504574749,21.574071851375113
2024-09-01 05:03:00,1446.6309038957136,0.950837346819352,21.577245357538658
2024-09-01 05:04:00,1448.022524718755,0.9541636136114439,21.641217969275456
2024-09-01 05:05:00,1447.7988042288823,0.9586709397827007,21.569960100041826
2024-09-01 05:06:00,1454.0932927392746,0.9618458189907968,21.739348875155144
2024-09-01 05:07:00,1461.0097343099899,0.9612614173492153,21.69470569846573
2024-09-01 05:08:00,1452.656247883171,0.9574540813883058,21.74935586384083
2024-09-01 05:09:00,1448.6486920600182,0.9585627746112692,21.73663080480601
2024-09-01 05:10:00,1457.1562241712597,0.9561503280210191,21.742431177354977
2024-09-01 05:11:00,1455.1038416295498,0.9625236782565273,21.71809190157923
2024-09-01 05:12:00,1459.9598730666671,0.9620083226630448,21.833371127765037
2024-09-01 05:13:00,1457.1676008575314,0.9632388983840112,21.848603450039697
2024-09-01 05:14:00,1456.204344212257,0.9598272085070055,21.73923392618073
2024-09-01 05:15:00,1458.658156571171,0.9638642698540433,21.82725298915241
2024-09-01 05:16:00,1461.4411870318029,0.9664345504909988,21.800239158279474
2024-09-01 05:17:00,1456.96004289775,0.9678454393858889,21.987772405691615
2024-09-01 05:18:00,1461.984770063631,0.9649752647670908,21.8746661342107
2024-09-01 05:19:00,1456.9742931775727,0.9650836204571676,22.02201866686404
2024-09-01 05:20:00,1454.9560655458301,0.9706721689862137,21.911370116680327
2024-09-01 05:21:00,1462.3732352577863,0.9732864947455224,21.992894040407027
2024-09-01 05:22:00,1456.4307535609498,0.9709210850371081,21.952229047890704
2024-09-01 05:23:00,1458.7928392889175,0.9679169639167551,22.033486588405488
2024-09-01 05:24:00,1459.6480474270954,0.9742999027699087,21.946379360472456
2024-09-01 05:25:00,1465.150302169201,0.9727437750516909,22.111043145150603
2024-09-01 05:26:00,1460.4411923252112,0.9714719461223235,22.03217486405603
2024-09-01 05:27:00,1464.830770332651,0.9736005530032248,21.9551081903373
2024-09-01 05:28:00,1460.643718124849,0.9707764230214647,22.092957559643107
2024-09-01 05:29:00,1468.4668064320324,0.9729780414066059,22.117324713608255
2024-09-01 05:30:00,1466.201060556042,0.9748608822820474,22.21798202172558
2024-09-01 05:31:00,1470.7452264092285,0.9767852826970009,22.15355444691613
2024-09-01 05:32:00,1470.0261437634304,0.9813736883469314,22.229492161142787
2024-09-01 05:33:00,1467.3147390653812,0.9808673090852417,22.202352011814877
2024-09-01 05:34:00,1465.7414943848373,0.9811797506642899,22.1082032385601
2024-09-01 05:35:00,1463.64044722045,0.9815861038341874,22.275835144366365
2024-09-01 05:36:00,1466.9602276294295,0.9757023629065205,22.11621653494915
2024-09-01 05:37:00,1475.8181106484599,0.9841330583133926,22.327626941556986
2024-09-01 05:38:00,1475.5287702717926,0.9804143621331597,22.175815918850923
2024-09-01 05:39:00,1474.185725845699,0.9854135683213793,22.21734606422425
2024-09-01 05:40:00,1472.2852567182465,0.9832364475848308,22.237118205201433
2024-09-01 05:41:00,1474.8336967132761,0.9862273340163041,22.225526137925506
2024-09-01 05:42:00,1476.3891934020448,0.9885682302221998,22.261980545791197
2024-09-01 05:43:00,1477.5166844854436,0.988136028380658,22.41730542302356
2024-09-01 05:44:00,1475.123258686657,0.9874940527535125,22.29023574607145
2024-09-01 05:45:00,1475.0702996338719,0.9848981978135329,22.461009565613345
2024-09-01 05:46:00,1474.1181749397929,0.9820710204939589,22.33036706347268
2024-09-01 05:47:00,1471.8067351992584,0.9853611333079587,22.387978001232412
2024-09-01 05:48:00,1475.3647645135422,0.9847976035847941,22.41847120072207
2024-09-01 05:49:00,1476.8763899845235,0.9930474371292846,22.468067529508936
2024-09-01 05:50:00,1477.4469872982763,0.993321012391629,22.538543187440638
2024-09-01 05:51:00,1478.6561733248777,0.9932260412103538,22.47437504925512
2024-09-01 05:52:00,1480.2377057766075,0.9962292482395616,22.572457208876497
2024-09-01 05:53:00,1472.5962025609567,0.9939851398099988,22.50187156069219
2024-09-01 05:54:00,1477.537641805025,0.9974154578551312,22.545022680091982
2024-09-01 05:55:00,1484.3523384670978,0.9976175604456677,22.611270827125676
2024-09-01 05:56:00,1484.9885599579948,0.9907661745148584,22.672909525871603
2024-09-01 05:57:00,1479.2077453641552,0.9959027836423651,22.61055592042532
2024-09-01 05:58:00,1487.4468287865866,0.9910475892983676,22.609667993811247
2024-09-01 05:59:00,1481.8694429311568,0.9995205174489327,22.66641462228465
