timestamp,total_energy_consumption,energy_usage_forecast,energy_efficiency_levels
2024-09-01 00:33:00,98.26433089190294,101.83715278897115,95.70781240529581
2024-09-01 00:34:00,98.72377137878135,101.72206704866772,95.78846361862644
2024-09-01 00:35:00,98.45272936584912,101.71211487755302,96.40081083845234
2024-09-01 00:36:00,99.066902783338,101.30402842821951,95.58049108226923
2024-09-01 00:37:00,98.32811538622914,101.91483398886335,96.33318663597227
2024-09-01 00:38:00,99.11156257723337,101.81471438152371,96.22732077408796
2024-09-01 00:39:00,99.004383700433,101.0938570425967,96.09887080974524
2024-09-01 00:40:00,98.88236751958122,101.71567796785007,96.11391015134042
2024-09-01 00:41:00,98.8153964516085,101.35904810014578,96.50374877940791
2024-09-01 00:42:00,99.00013153980217,101.62709035116941,96.35526949063664
2024-09-01 00:43:00,99.03248017813291,101.54682815208304,96.63479005845704
2024-09-01 00:44:00,99.71959792184195,101.04885392834315,96.87987147105748
2024-09-01 00:45:00,98.9004908070718,101.62710615413725,96.9595092646541
2024-09-01 00:46:00,98.99333846552327,100.90617744774191,96.55924770907757
2024-09-01 00:47:00,99.94765964721013,100.94952556751748,97.0383896299317
2024-09-01 00:48:00,99.97213821941642,101.44469565627648,96.94818370738628
2024-09-01 00:49:00,99.91814634332621,101.25757667046044,96.66319891833933
2024-09-01 00:50:00,100.01185715090996,101.02854542041867,96.91120309337289
2024-09-01 00:51:00,99.39723678973442,101.70820393570018,96.80160068028789
2024-09-01 00:52:00,99.74555581672254,101.5142943283398,97.29211862567578
2024-09-01 00:53:00,100.25846614883928,100.79308238248039,96.70157222908212
2024-09-01 00:54:00,99.80159523474131,100.7098907389505,96.61220825544075
2024-09-01 00:55:00,100.21070123227483,101.40123763882663,97.22670728549461
2024-09-01 00:56:00,100.14224459589202,101.57456191770778,96.72651109925863
2024-09-01 00:57:00,100.38029794829755,100.87136594498423,96.89565313268216
2024-09-01 00:58:00,100.4094687758642,101.61570916691852,97.39320550783981
2024-09-01 00:59:00,100.0557759470118,101.17143565458949,97.0507774668159
2024-09-01 01:00:00,100.19088778916482,100.68175115622039,97.2267499003855
2024-09-01 01:01:00,100.47406443456367,100.55477140186017,97.7882256081108
2024-09-01 01:02:00,100.53884597478753,101.24920337954094,97.04615717898892
2024-09-01 01:03:00,100.02557035756494,100.54131552514889,97.9396451401733
2024-09-01 01:04:00,100.77809014808328,100.8221095151067,97.23955413946098
2024-09-01 01:05:00,100.35302795335433,100.9279493756852,97.4814829072864
2024-09-01 01:06:00,100.81013967163972,100.19341122489435,97.43563809408705
2024-09-01 01:07:00,100.85985031935499,100.65702000310698,98.09873583985565
2024-09-01 01:08:00,100.80710767972889,100.10528623091788,98.43850100442222
2024-09-01 01:09:00,100.91806994717962,100.23481866325422,97.95280989817576
2024-09-01 01:10:00,100.91792247642941,100.04778069711305,97.6760511659217
2024-09-01 01:11:00,100.68616594124492,99.82480200092395,98.08742741989771
2024-09-01 01:12:00,100.38415854455558,100.30379611711969,97.88357987645432
2024-09-01 01:13:00,100.86496983497942,100.52963679583154,97.92339507962522
2024-09-01 01:14:00,100.52655014679043,99.83895487581155,98.38605292333978
2024-09-01 01:15:00,101.11499432618658,100.00055219703289,98.87363262098398
2024-09-01 01:16:00,101.12448193162503,99.36334686830742,98.70408273164703
2024-09-01 01:17:00,101.17116120368,100.03506908185935,98.40569101419074
2024-09-01 01:18:00,100.71189220097,100.12614288400673,98.52207327473947
2024-09-01 01:19:00,100.72023852581557,99.6433555117826,99.22611852035718
2024-09-01 01:20:00,100.41908911696474,99.58870644739687,98.98434864511216
2024-09-01 01:21:00,101.40477725282226,99.74151854755125,99.0723009795527
2024-09-01 01:22:00,100.58855550864959,99.69458038592805,98.78917262408892
2024-09-01 01:23:00,101.27715711831094,99.34936735579213,99.38140592639884
2024-09-01 01:24:00,101.3765320064469,98.91535711849201,98.8389954304814
2024-09-01 01:25:00,101.3445791725699,99.35993168834301,98.81575014806877
2024-09-01 01:26:00,101.15096018379614,99.41142635810627,99.60016265087773
2024-09-01 01:27:00,101.22703942548434,99.25916740686927,99.34549011959352
2024-09-01 01:28:00,101.0134533911632,99.07360708994939,99.75139706548417
2024-09-01 01:29:00,100.8354736980164,98.75027038624167,99.16873385248995
2024-09-01 01:30:00,101.34621135007855,98.79320138001013,99.2764206571693
2024-09-01 01:31:00,101.54771933861781,98.84927645726563,99.22939263533874
2024-09-01 01:32:00,100.96421843936471,98.889160395805,99.79135689814225
2024-09-01 01:33:00,100.77157167670137,98.24950015166972,100.16563086683618
2024-09-01 01:34:00,100.7644953248102,98.06620772837036,99.37341954924787
2024-09-01 01:35:00,101.11036686714701,98.63283306858933,99.6692831946022
2024-09-01 01:36:00,101.05423056295922,98.51343115542927,99.50097987827031
2024-09-01 01:37:00,100.8950455976923,98.20646537232845,99.94464332843275
2024-09-01 01:38:00,101.33827078654514,98.4716854438257,100.04421486292296
2024-09-01 01:39:00,101.70345698317838,97.99634085939799,100.65692577316301
2024-09-01 01:40:00,101.50463872750494,97.50386771916948,99.79800910249979
2024-09-01 01:41:00,101.00915635192086,98.1536506272484,100.2632315161243
2024-09-01 01:42:00,101.41171928751537,97.50707560348714,100.7102095379374
2024-09-01 01:43:00,101.34638484724,97.46860408398365,100.13481815651295
2024-09-01 01:44:00,101.40784630788643,97.5529248425107,100.73207069743707
2024-09-01 01:45:00,101.4963108134977,97.66866769202763,100.56062006832701
2024-09-01 01:46:00,101.66607504482711,96.96862026366733,100.80989186264907
2024-09-01 01:47:00,101.13439711087652,97.29385088130505,100.49634564659056
2024-09-01 01:48:00,101.4868747793412,97.12500911054171,101.24605930051553
2024-09-01 01:49:00,101.25277850785918,97.66961841191127,100.92202578647517
2024-09-01 01:50:00,101.1850283568351,96.70194832264353,101.36060076216708
2024-09-01 01:51:00,101.70516889139891,97.23711038530305,101.12295233666444
2024-09-01 01:52:00,101.78889360233964,96.66266168583331,101.33782982753706
2024-09-01 01:53:00,102.08879767343755,96.57593235156791,101.31669810536292
2024-09-01 01:54:00,101.91420933976141,96.95829448650375,101.69184569277903
2024-09-01 01:55:00,102.10272623773882,96.80208162817995,101.4669010721018
2024-09-01 01:56:00,101.32458358330764,96.36817167929445,101.86468642493925
2024-09-01 01:57:00,102.07872324507396,96.18557796572375,101.18089183314113
2024-09-01 01:58:00,101.83710631476116,96.1919256213055,101.62301402522907
2024-09-01 01:59:00,101.53329030833825,95.99297432808845,102.07272720990714
2024-09-01 02:00:00,101.65935216043395,95.97116438052277,102.01468460414345
2024-09-01 02:01:00,101.50837278150877,96.72112865095892,101.92572752455654
2024-09-01 02:02:00,101.45831989201187,96.19925413026223,101.58486532997718
2024-09-01 02:03:00,101.43104565934117,96.33766757910082,101.63457129204444
2024-09-01 02:04:00,101.56131935002921,95.84090554151211,102.22736230764822
2024-09-01 02:05:00,101.6793294142809,96.25984050646973,101.69859697078648
2024-09-01 02:06:00,102.23532685938785,96.26334054298248,102.30559716082246
2024-09-01 02:07:00,101.89787003175981,96.2583382518646,101.36763020223988
2024-09-01 02:08:00,101.38301346816341,96.3239238758397,102.17541427337221
2024-09-01 02:09:00,101.60284103900717,95.8103245971678,101.69817411449145
2024-09-01 02:10:00,102.18327716607837,96.47039886029371,102.05874916392123
2024-09-01 02:11:00,101.7709117065408,96.33196394262424,101.65453082179872
2024-09-01 02:12:00,101.90376549170848,95.59967803048383,101.97243288036051
2024-09-01 02:13:00,102.17079905939624,95.86458656749046,101.56345794326872
2024-09-01 02:14:00,101.91925365330195,96.15177641263655,101.92635338997782
2024-09-01 02:15:00,101.96284459477594,95.71145203267572,101.99138163716535
2024-09-01 02:16:00,101.72413835685319,95.83589180116854,101.68268611876474
2024-09-01 02:17:00,101.62158337242035,95.54845245602543,101.95616223858663
2024-09-01 02:18:00,101.96143022822893,96.07886783953481,101.84863045294969
2024-09-01 02:19:00,101.22198585606917,96.17893267385989,101.7610634311389
2024-09-01 02:20:00,102.01940321423392,95.69004117933731,102.07793435359137
2024-09-01 02:21:00,101.15060198898544,96.33506714165715,102.68598190328142
2024-09-01 02:22:00,101.09430638986818,95.54500679528635,102.49623530420203
2024-09-01 02:23:00,101.64601111105219,96.12852571838111,102.01600491625715
2024-09-01 02:24:00,101.66197740315911,95.47450547290282,102.6545742424416
2024-09-01 02:25:00,101.4959964414337,95.6129953070128,101.79993556061615
2024-09-01 02:26:00,101.94105891429619,95.83477927143382,102.11651248510715
2024-09-01 02:27:00,101.3122874290384,95.26824877114595,101.85856137623162
2024-09-01 02:28:00,101.41099250540314,95.60793619509735,101.8967713306165
2024-09-01 02:29:00,101.75037164345328,95.26191562039917,102.87178369446039
2024-09-01 02:30:00,101.71519705434227,95.57251726065996,102.14738629825197
2024-09-01 02:31:00,101.61712388821802,95.56200861520588,102.80917414678855
2024-09-01 02:32:00,101.02135350528711,95.87617322394654,102.23756997764475
2024-09-01 02:33:00,101.12970189455997,95.34088713306407,102.25285813181479
2024-09-01 02:34:00,101.13521805521519,95.45941745146746,102.16808281059711
2024-09-01 02:35:00,101.40364522920417,95.96195364015946,102.56818189986517
2024-09-01 02:36:00,101.5166253392251,95.9270104893854,102.69543428013192
2024-09-01 02:37:00,101.18630254020518,95.9678050898769,102.35977344701676
2024-09-01 02:38:00,101.31138492789509,95.58412979499492,102.68560957246991
2024-09-01 02:39:00,100.96593552802919,95.88933101285707,103.13987701147035
2024-09-01 02:40:00,101.39012212877302,95.2206313282753,102.80078680786721
2024-09-01 02:41:00,100.86501822537684,95.26786439237894,102.51862486233728
2024-09-01 02:42:00,101.45668293112176,95.68787471115841,102.5877638586045
2024-09-01 02:43:00,101.14191780467297,94.93121640785095,102.39980960281976
2024-09-01 02:44:00,101.62675915848163,95.32878749559136,102.54381954227965
2024-09-01 02:45:00,101.61385421098679,95.08995053097308,103.22230564562234
2024-09-01 02:46:00,101.08723030253327,95.36075484081823,102.93133666198938
2024-09-01 02:47:00,101.20276884168452,95.27866808694161,102.93842724395451
2024-09-01 02:48:00,101.37901518635293,94.86346964709861,103.0247734415492
2024-09-01 02:49:00,101.5417644646468,95.40958251994532,102.47077110585491
2024-09-01 02:50:00,101.14782073498876,95.6851639659305,102.60425132885
2024-09-01 02:51:00,101.23127698699946,95.19022277374076,102.47339581630642
2024-09-01 02:52:00,101.58375310059469,95.07375962117095,103.02653133845037
2024-09-01 02:53:00,101.1176274669866,94.71876389906285,102.59189552146341
2024-09-01 02:54:00,100.71311016096242,95.10745408164509,103.07174864507306
2024-09-01 02:55:00,100.62346840991579,94.88326928043548,102.64948001766803
2024-09-01 02:56:00,101.28765293787423,95.08121150485324,103.24879237119077
2024-09-01 02:57:00,101.13403464999658,94.92756598312413,103.52511887484589
2024-09-01 02:58:00,101.24244340476622,95.47751762541944,103.08556404406109
2024-09-01 02:59:00,101.38051156611549,95.12561037662219,103.26920235909778
2024-09-01 03:00:00,100.8915258766968,95.36484416600508,103.35465753335632
2024-09-01 03:01:00,100.45107401649207,95.40775279993905,103.63292223186535
2024-09-01 03:02:00,100.43812864689099,95.19879141513182,103.28882455088801
2024-09-01 03:03:00,100.3235076218319,94.79352989671987,103.58533775018395
2024-09-01 03:04:00,100.58237041424024,94.73090493214734,103.40749042644275
2024-09-01 03:05:00,100.74698768883302,94.88059303414079,103.82309853626865
2024-09-01 03:06:00,100.84188493253828,94.95940855099452,103.37534613408438
2024-09-01 03:07:00,100.09935403402349,94.93456644194929,103.72634011320899
2024-09-01 03:08:00,100.59184370869016,94.74063131907187,103.88168736368317
2024-09-01 03:09:00,100.85456056652312,94.69361962659345,103.48952626839494
2024-09-01 03:10:00,99.81534658948807,95.07994676283406,103.50250035101068
2024-09-01 03:11:00,99.90859245178424,94.63218663422231,103.57641926809421
2024-09-01 03:12:00,100.3278584103559,94.79634659068219,104.20238869837259
2024-09-01 03:13:00,99.68654168533669,94.79810066212285,104.12890666131365
2024-09-01 03:14:00,100.06159023067599,94.65692640177728,103.53580591934632
2024-09-01 03:15:00,99.74772976341758,94.99621955989136,103.63612006170777
2024-09-01 03:16:00,99.87998100215273,94.64593486503414,103.77947990766887
2024-09-01 03:17:00,100.27557563402351,94.98535449129214,103.9023866996601
2024-09-01 03:18:00,99.45418003138519,95.30858587702845,104.02456290394534
2024-09-01 03:19:00,100.10108901837714,95.32543454006138,103.77109101639859
2024-09-01 03:20:00,99.13441409079404,94.95036398439844,103.91312841440326
2024-09-01 03:21:00,99.87016418952321,95.32400954831316,104.78138430739963
2024-09-01 03:22:00,99.69736569577675,94.82523566379143,104.6872818400975
2024-09-01 03:23:00,99.68395415897932,95.21003232702081,104.78219229764426
2024-09-01 03:24:00,99.61292482131915,94.60124387528667,104.72241840906455
2024-09-01 03:25:00,99.62313650640358,94.97005818773546,104.57915486457405
2024-09-01 03:26:00,99.52872295250125,95.03289971149057,104.94265825015003
2024-09-01 03:27:00,99.47777277245369,95.02439172965946,104.79980897090522
2024-09-01 03:28:00,98.89692105765157,95.28677153951817,104.32385216177803
2024-09-01 03:29:00,98.9993332183635,95.36474205749715,104.76966075406997
2024-09-01 03:30:00,98.57445808384425,95.42486663203739,104.9363056592461
2024-09-01 03:31:00,99.2357212866191,95.15538322125687,104.58814720896127
2024-09-01 03:32:00,98.82333003582431,95.26242658729596,105.17127392896039
2024-09-01 03:33:00,98.37352398213781,95.17300698827036,104.70159176625016
2024-09-01 03:34:00,99.01249116625542,95.52000762106829,104.86812122967156
2024-09-01 03:35:00,98.14653143173808,94.6979926756707,105.50544300796167
2024-09-01 03:36:00,98.84605222127938,95.32091054082879,105.29127937214649
2024-09-01 03:37:00,98.22714902944236,94.66182473553852,105.45442425851823
2024-09-01 03:38:00,98.69788890270875,94.69605747069915,104.95477802166879
2024-09-01 03:39:00,98.67715151593734,95.36650454976905,105.66845454894568
2024-09-01 03:40:00,98.52080150884144,95.41223779232189,105.87592744510778
2024-09-01 03:41:00,97.6092041231634,95.33504942047666,105.34769750999715
2024-09-01 03:42:00,98.44536621482187,94.75337711804357,105.99713568485147
2024-09-01 03:43:00,97.490973708761,95.16510682622602,105.6991471052185
2024-09-01 03:44:00,97.86985459281622,95.21097317457665,105.72788967983058
2024-09-01 03:45:00,97.39086633825993,95.26140917205518,105.89767017375084
2024-09-01 03:46:00,97.50024391972367,95.12537052116026,105.25222320884386
2024-09-01 03:47:00,97.16036512023088,95.17224777919517,106.21599241082873
2024-09-01 03:48:00,97.3261228074291,95.53881403049533,105.98452465273829
2024-09-01 03:49:00,97.2814047873972,95.42825963087047,105.78533984563208
2024-09-01 03:50:00,97.38982146058501,95.55376588284633,105.87761107651475
2024-09-01 03:51:00,97.12530178474773,94.89286901535237,105.67459605440958
2024-09-01 03:52:00,96.87916788420488,95.46070679341172,106.47808850209769
2024-09-01 03:53:00,96.98580338999352,95.095897447493,105.77781429452293
2024-09-01 03:54:00,96.7252666231009,95.56694422198701,106.14042255175828
2024-09-01 03:55:00,97.44114184898183,95.15559120920797,106.15836050602637
2024-09-01 03:56:00,96.53260480176881,95.29579672229818,106.03693530229965
2024-09-01 03:57:00,96.5276700825258,95.1098321126136,106.00197648007786
2024-09-01 03:58:00,97.25347655171491,95.53766217097107,106.04308827054778
2024-09-01 03:59:00,97.1369370616979,95.59853165161014,106.2566776469714
2024-09-01 04:00:00,96.78371279119352,95.46099059260288,106.02183242528386
2024-09-01 04:01:00,96.62262206628928,95.35516327155992,106.06146100058405
2024-09-01 04:02:00,96.9939647710212,95.5841088389943,106.78246098230173
2024-09-01 04:03:00,96.18619209204807,95.05610814650358,106.91355396075456
2024-09-01 04:04:00,96.70425139102933,95.20207013834691,107.31096507887732
2024-09-01 04:05:00,96.77290029447416,95.22610307203294,106.98097815029438
2024-09-01 04:06:00,96.6598290687564,95.8489419380425,106.6269376605105
2024-09-01 04:07:00,95.6924931645135,95.23789081153093,106.94924570046123
2024-09-01 04:08:00,96.34360975663758,95.90553320017779,107.1047996994938
2024-09-01 04:09:00,95.95228480553217,95.11514405355409,106.62976107721394
2024-09-01 04:10:00,96.18833533999634,95.72253903626944,107.27187357145837
2024-09-01 04:11:00,95.76702162690322,95.94188610585897,107.18657553957962
2024-09-01 04:12:00,95.30633820922435,95.2048514437513,107.69316654723147
2024-09-01 04:13:00,95.96837192067292,95.8436104316384,107.07329391637857
2024-09-01 04:14:00,95.36249139046186,95.49976299474442,107.46214324165233
2024-09-01 04:15:00,95.483257385849,95.68589654469807,107.73375444180981
2024-09-01 04:16:00,95.78341514876556,95.53279365049639,107.4169257185134
2024-09-01 04:17:00,95.5288911935515,95.8620649875936,108.07893456403589
2024-09-01 04:18:00,95.19416546184543,95.74262835622368,108.03353434216565
2024-09-01 04:19:00,94.78146513979328,95.76680139984592,108.28138232156888
2024-09-01 04:20:00,95.58969796712789,95.86834474101562,107.411333253148
2024-09-01 04:21:00,94.67003182639523,95.6547990656898,107.97726504007386
2024-09-01 04:22:00,94.67304957820421,96.28113380819721,107.55010385235516
2024-09-01 04:23:00,95.00362927821949,96.51643383148574,107.62345326580929
2024-09-01 04:24:00,95.22298493764944,95.7456851834002,108.39759003070087
2024-09-01 04:25:00,94.46642750095135,95.83945863524191,108.32216042617144
2024-09-01 04:26:00,95.09067719143457,96.52235951288257,108.20429323374712
2024-09-01 04:27:00,94.87902484543142,95.8459193997012,108.80478976696864
2024-09-01 04:28:00,94.97942552106099,96.67715276900772,108.43876792202249
2024-09-01 04:29:00,94.79224968469714,96.54152304578432,108.37423789272184
2024-09-01 04:30:00,94.635906031452,96.5389224629504,108.58874532846401
2024-09-01 04:31:00,94.13429202071072,96.35160933738764,108.26898356580504
2024-09-01 04:32:00,94.63460050283192,96.86700839316023,109.2831416469597
2024-09-01 04:33:00,94.48678949029708,96.1746958908804,108.55818237542056
2024-09-01 04:34:00,93.82287281123484,96.9126365620033,108.59753810013315
2024-09-01 04:35:00,93.63190102934796,96.46104374840725,108.66253874974927
2024-09-01 04:36:00,93.78240325826327,96.42134758533227,108.90129621531969
2024-09-01 04:37:00,93.52029766442963,96.4405278251229,109.11585526802055
2024-09-01 04:38:00,93.89612593485549,97.00579408355458,109.25258134619875
2024-09-01 04:39:00,93.56318126760237,96.78499488551147,109.66035402201683
2024-09-01 04:40:00,93.87960764850868,97.15232252408599,109.05994245529808
2024-09-01 04:41:00,93.76298774258471,96.52521429405745,109.30486834898043
2024-09-01 04:42:00,93.7502898891447,96.81885449898051,109.97116552477212
2024-09-01 04:43:00,93.50096971016092,96.7772452814202,109.09504971934642
2024-09-01 04:44:00,93.41608261410208,96.67570905374838,110.05719759706002
2024-09-01 04:45:00,93.24912645922286,97.04812322772652,109.31138526354589
2024-09-01 04:46:00,93.02431462855553,96.72476692034395,109.77565448721353
2024-09-01 04:47:00,93.17866705482251,97.49255007285593,109.61490339932799
2024-09-01 04:48:00,92.74508938988095,97.21111415896723,109.89127020191894
2024-09-01 04:49:00,92.96909797947389,97.11947358191743,110.4206910514194
2024-09-01 04:50:00,93.18625748814416,97.25503517801894,109.49173259389806
2024-09-01 04:51:00,92.39246085303098,97.7498757190418,109.5808010413146
2024-09-01 04:52:00,92.2286185073286,97.59460031817189,110.42398074707823
2024-09-01 04:53:00,92.96984505575459,97.0690214362588,109.71397873380408
2024-09-01 04:54:00,92.22141613957051,97.9066479917302,110.77329499168212
2024-09-01 04:55:00,92.52126848421238,97.62877800208071,110.2743521674809
2024-09-01 04:56:00,91.94758223294399,97.72503039565538,110.10296840766753
2024-09-01 04:57:00,92.61847991360808,97.43499800495138,110.77779069973931
2024-09-01 04:58:00,92.63423425637579,97.91216984407424,110.84832951030455
2024-09-01 04:59:00,91.91750364222983,98.19327788292122,111.08698292438802
2024-09-01 05:00:00,92.27308039713854,97.52186829943463,110.80259105106761
2024-09-01 05:01:00,92.31778995277975,98.19654056316324,110.77281320441998
2024-09-01 05:02:00,91.81596216163283,97.60516293298427,110.4263048935526
2024-09-01 05:03:00,91.59561432978397,97.39837065158329,111.14242993105071
2024-09-01 05:04:00,91.42301840493948,98.1052395379358,110.72994478039493
2024-09-01 05:05:00,91.77679901001518,98.30302573751675,110.91587753482456
2024-09-01 05:06:00,91.6267086690648,98.33010198558158,110.92934347294496
2024-09-01 05:07:00,92.12613939651379,98.08256167414783,110.47422845904526
2024-09-01 05:08:00,92.0944974960627,98.19057871236588,110.56413624322708
2024-09-01 05:09:00,91.72289835637787,97.78514398709497,110.0915270903556
2024-09-01 05:10:00,91.26384289402456,97.62317578725917,110.14642833484966
2024-09-01 05:11:00,91.82640593001241,97.74557518383955,110.56495250583832
2024-09-01 05:12:00,91.3186929918656,97.88732261861963,111.0253994126704
2024-09-01 05:13:00,91.76294723280877,98.0555657726675,111.09770541556884
2024-09-01 05:14:00,91.26389470098879,98.31833363332929,111.08950541969213
2024-09-01 05:15:00,91.67798907742578,98.23523801952447,110.90163920915201
2024-09-01 05:16:00,91.35532937278026,98.13633946793998,110.04832772657721
2024-09-01 05:17:00,91.25725260689418,98.55126117360963,110.82893950913154
2024-09-01 05:18:00,91.37838751623723,98.47870133988857,110.05127811614759
2024-09-01 05:19:00,91.50130207734065,97.952943215375,110.85071162541479
2024-09-01 05:20:00,90.76161723157568,97.8126266110998,110.81854945784535
2024-09-01 05:21:00,91.5812428775398,98.07883058013847,110.80034125057514
2024-09-01 05:22:00,90.85413233717838,98.60044309492815,110.49899511400352
2024-09-01 05:23:00,91.4322511634488,98.27610643135222,110.54718978548601
2024-09-01 05:24:00,90.74845943155702,98.5004757534331,110.6375785720444
2024-09-01 05:25:00,91.37125100405933,97.94861964292457,110.78632444600507
2024-09-01 05:26:00,90.77964669347907,98.74237190918146,110.7374449594726
2024-09-01 05:27:00,91.17169035243796,98.86065176846759,110.36383672053051
2024-09-01 05:28:00,91.01522238899219,98.67578222349164,110.94810139238798
2024-09-01 05:29:00,90.73347335824735,98.49121180473233,110.45094727767348
2024-09-01 05:30:00,90.9147833459088,98.64686817938616,110.60938272890702
2024-09-01 05:31:00,90.48570051072086,98.42241274489494,110.2568712590364
2024-09-01 05:32:00,90.87530803572655,98.54230863111906,110.19372937897397
2024-09-01 05:33:00,90.95049315062096,99.01217367048628,110.52934242364492
2024-09-01 05:34:00,90.81400540876243,98.28387210156012,110.53648730480948
2024-09-01 05:35:00,90.95452554258077,98.52512349763224,110.49121383850533
2024-09-01 05:36:00,90.48256870849197,98.26800568599035,110.547643082702
2024-09-01 05:37:00,90.46041296513044,98.98301432349716,110.57870296878446
2024-09-01 05:38:00,90.07990080270557,98.74412912280829,110.10199442692257
2024-09-01 05:39:00,90.46445660019756,99.19880824785068,110.50661338707496
2024-09-01 05:40:00,90.0670524916679,98.7819924976482,110.83734296960075
2024-09-01 05:41:00,90.14408423275901,98.48976615510733,110.78614250771771
2024-09-01 05:42:00,90.27234707945672,99.11618993701737,110.84415894103137
2024-09-01 05:43:00,89.9387295109877,99.30569077775918,110.53053628044921
2024-09-01 05:44:00,89.78145639648238,99.11110446807166,110.31465808252052
2024-09-01 05:45:00,90.04147505442896,98.92390831464346,110.45071472779419
2024-09-01 05:46:00,89.96491910448195,98.43164748565181,110.61167228700896
2024-09-01 05:47:00,90.0577152896169,98.83659200478456,110.09776904693771
2024-09-01 05:48:00,90.24079310003624,98.75294184149442,110.39971078683304
2024-09-01 05:49:00,89.80792232859122,99.33263439208417,110.53849867260699
2024-09-01 05:50:00,90.14885021224453,98.70948462136933,109.91999967720028
2024-09-01 05:51:00,89.91561889313425,99.13727113527783,110.11238709391715
2024-09-01 05:52:00,90.03554355170232,98.81705294037448,110.0504347867475
2024-09-01 05:53:00,89.94464599085707,99.04729818166122,110.58366723985213
2024-09-01 05:54:00,89.32989098937102,99.03647621825132,110.36116210339858
2024-09-01 05:55:00,89.93907445391751,99.53905837595998,109.96963175983919
2024-09-01 05:56:00,89.57296956105264,99.60791835734427,110.42155737778691
2024-09-01 05:57:00,89.22111534404047,99.41141484352768,109.88142470298486
2024-09-01 05:58:00,89.67729285369006,99.22774730750842,110.69848052523217
2024-09-01 05:59:00,89.81950907971408,99.01236754049609,110.15418293926298
2024-09-01 06:00:00,89.47531769446496,98.79640664321359,110.12711747796494
2024-09-01 06:01:00,89.16421087653241,99.5801817296212,109.8563307404753
2024-09-01 06:02:00,89.23991649010522,98.97850906002982,110.30871704723036
2024-09-01 06:03:00,89.40379178009967,98.94197813312356,109.81410533483083
2024-09-01 06:04:00,89.41993073695957,98.70264042349703,110.25523748972063
2024-09-01 06:05:00,89.51406903219157,99.2393651630443,110.26436438179057
2024-09-01 06:06:00,89.95655529920776,99.10526187306725,109.92769060371236
2024-09-01 06:07:00,89.80358722188153,98.39844563256179,110.38184511776262
2024-09-01 06:08:00,89.76723729728539,98.92270874129797,110.53187737603487
2024-09-01 06:09:00,89.45542323300855,98.23718992792284,110.04745700860015
2024-09-01 06:10:00,90.2307097511913,98.07483168002983,110.70730769574705
2024-09-01 06:11:00,89.87657632594788,98.00880992640381,110.3976607271848
2024-09-01 06:12:00,90.06282847964233,97.93962707863238,109.93382839804933
2024-09-01 06:13:00,89.74201388267554,97.88714011928468,109.78173933950433
2024-09-01 06:14:00,90.21203543950794,98.18659658996172,110.61982740543739
2024-09-01 06:15:00,90.30454360264866,98.15804776419851,109.85254918659047
